GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
MyBatis Generator Core,org.mybatis.generator.codegen.ibatis2.sqlmap.elements,UpdateByExampleSelectiveElementGenerator,0,168,1,3,0,40,1,3,0,2
MyBatis Generator Core,org.mybatis.generator.logging.commons,JakartaCommonsLoggingImpl,32,0,0,0,12,0,6,0,6,0
MyBatis Generator Core,org.mybatis.generator.logging.commons,JakartaCommonsLoggingLogFactory,5,3,0,0,1,1,1,1,1,1
MyBatis Generator Core,org.mybatis.generator.codegen.ibatis2.dao.templates,AbstractDAOTemplate,22,463,2,16,6,123,3,38,1,31
MyBatis Generator Core,org.mybatis.generator.codegen.ibatis2.dao.templates,GenericCIDAOTemplate,0,87,0,0,0,32,0,10,0,10
MyBatis Generator Core,org.mybatis.generator.codegen.ibatis2.dao.templates,GenericSIDAOTemplate,0,121,0,0,0,42,0,11,0,11
MyBatis Generator Core,org.mybatis.generator.codegen.ibatis2.dao.templates,SpringDAOTemplate,0,47,0,0,0,20,0,8,0,8
MyBatis Generator Core,org.mybatis.generator.codegen.ibatis2.dao.templates,IbatisDAOTemplate,66,0,0,0,24,0,9,0,9,0
MyBatis Generator Core,org.mybatis.generator.config,PluginConfiguration,27,8,3,1,6,4,3,2,1,2
MyBatis Generator Core,org.mybatis.generator.config,ColumnOverride,89,62,12,2,17,24,9,14,2,14
MyBatis Generator Core,org.mybatis.generator.config,JavaModelGeneratorConfiguration,45,26,6,2,9,11,5,6,1,6
MyBatis Generator Core,org.mybatis.generator.config,Context,212,546,41,59,52,154,33,58,6,35
MyBatis Generator Core,org.mybatis.generator.config,PropertyRegistry,3,0,0,0,1,0,1,0,1,0
MyBatis Generator Core,org.mybatis.generator.config,DomainObjectRenamingRule,32,22,3,1,6,9,3,6,1,6
MyBatis Generator Core,org.mybatis.generator.config,JDBCConnectionConfiguration,64,36,6,2,13,15,6,9,2,9
MyBatis Generator Core,org.mybatis.generator.config,CommentGeneratorConfiguration,21,3,2,0,5,2,2,1,1,1
MyBatis Generator Core,org.mybatis.generator.config,JavaClientGeneratorConfiguration,73,37,11,3,14,15,8,8,1,8
MyBatis Generator Core,org.mybatis.generator.config,IgnoredColumnPattern,37,55,4,6,7,17,4,6,1,4
MyBatis Generator Core,org.mybatis.generator.config,MergeConstants,3,31,0,0,2,2,1,1,1,1
MyBatis Generator Core,org.mybatis.generator.config,SqlMapGeneratorConfiguration,45,26,6,2,9,11,5,6,1,6
MyBatis Generator Core,org.mybatis.generator.config,TableConfiguration,482,394,85,39,112,110,65,59,20,42
MyBatis Generator Core,org.mybatis.generator.config,PropertyHolder,38,23,2,0,10,7,2,4,1,4
MyBatis Generator Core,org.mybatis.generator.config,ColumnRenamingRule,36,18,3,1,8,7,4,5,2,5
MyBatis Generator Core,org.mybatis.generator.config,JavaTypeResolverConfiguration,24,0,2,0,7,0,3,0,2,0
MyBatis Generator Core,org.mybatis.generator.config,IgnoredColumn,66,30,10,2,14,10,10,5,4,5
MyBatis Generator Core,org.mybatis.generator.config,GeneratedKey,81,93,13,15,12,27,10,14,1,9
MyBatis Generator Core,org.mybatis.generator.config,TypedPropertyHolder,0,14,0,2,0,6,0,4,0,3
MyBatis Generator Core,org.mybatis.generator.config,Configuration,106,64,12,6,24,17,10,7,3,5
MyBatis Generator Core,org.mybatis.generator.config,ConnectionFactoryConfiguration,41,17,7,3,7,6,6,2,1,2
MyBatis Generator Core,org.mybatis.generator.config,ModelType,16,69,1,5,1,14,3,6,2,4
MyBatis Generator Core,org.mybatis.generator.config,IgnoredColumnException,38,4,4,0,8,2,4,1,2,1
MyBatis Generator Core,org.mybatis.generator.exception,ShellException,16,0,0,0,8,0,4,0,4,0
MyBatis Generator Core,org.mybatis.generator.exception,InvalidConfigurationException,16,9,4,0,3,4,3,2,1,2
MyBatis Generator Core,org.mybatis.generator.exception,XMLParserException,39,0,4,0,11,0,6,0,4,0
MyBatis Generator Core,org.mybatis.generator.codegen.mybatis3.javamapper,SimpleAnnotatedClientGenerator,0,76,1,7,0,22,1,10,0,7
MyBatis Generator Core,org.mybatis.generator.codegen.mybatis3.javamapper,SimpleJavaClientGenerator,15,189,5,11,4,56,5,14,0,11
MyBatis Generator Core,org.mybatis.generator.codegen.mybatis3.javamapper,JavaMapperGenerator,0,362,9,27,0,107,9,29,0,20
MyBatis Generator Core,org.mybatis.generator.codegen.mybatis3.javamapper,MixedClientGenerator,0,83,1,9,0,23,1,11,0,7
MyBatis Generator Core,org.mybatis.generator.codegen.mybatis3.javamapper,AnnotatedClientGenerator,4,242,8,22,1,69,8,24,0,17
MyBatis Generator Core,org.mybatis.generator.codegen.mybatis3.javamapper,SqlProviderGenerator,0,324,9,15,0,87,9,16,0,13
MyBatis Generator Core,org.mybatis.generator.api,PluginAdapter,10,176,0,0,4,87,4,83,4,83
MyBatis Generator Core,org.mybatis.generator.api,IntrospectedTable.TargetRuntime,9,39,0,0,0,4,2,2,2,2
MyBatis Generator Core,org.mybatis.generator.api,IntrospectedColumn,75,281,12,32,19,85,17,55,5,45
MyBatis Generator Core,org.mybatis.generator.api,GeneratedXmlFile,7,31,0,0,3,10,2,4,2,4
MyBatis Generator Core,org.mybatis.generator.api,GeneratedJavaFile,11,40,0,0,3,10,3,5,3,5
MyBatis Generator Core,org.mybatis.generator.api,ShellRunner,450,0,60,0,117,0,36,0,6,0
MyBatis Generator Core,org.mybatis.generator.api,IntrospectedTable.InternalAttribute,9,389,0,0,0,39,2,2,2,2
MyBatis Generator Core,org.mybatis.generator.api,IntrospectedTable,100,1638,22,90,32,446,21,166,5,126
MyBatis Generator Core,org.mybatis.generator.api,GeneratedFile,6,6,0,0,2,3,2,1,2,1
MyBatis Generator Core,org.mybatis.generator.api,MyBatisGenerator,407,152,39,15,102,42,30,8,7,4
MyBatis Generator Core,org.mybatis.generator.api,VerboseProgressCallback,7,0,0,0,4,0,2,0,2,0
MyBatis Generator Core,org.mybatis.generator.api,FullyQualifiedTable,115,377,27,49,21,91,24,30,2,14
MyBatis Generator Core,org.mybatis.generator.api,Plugin.ModelClassType,9,39,0,0,0,4,2,2,2,2
MyBatis Generator Core,org.mybatis.generator.internal.rules,BaseRules,42,449,35,109,4,127,28,69,1,24
MyBatis Generator Core,org.mybatis.generator.internal.rules,HierarchicalModelRules,0,16,0,0,0,5,0,4,0,4
MyBatis Generator Core,org.mybatis.generator.internal.rules,RulesDelegate,114,0,0,0,30,0,28,0,28,0
MyBatis Generator Core,org.mybatis.generator.internal.rules,FlatModelRules,0,10,0,0,0,5,0,4,0,4
MyBatis Generator Core,org.mybatis.generator.internal.rules,ConditionalModelRules,5,60,4,12,0,11,3,10,0,5
